Price,Square,Address,Latitude,Longitude,Link
256540.0,156.2,"Санкт-Петербург, ул. Рентгена, 15/31",59.9651459,30.3261829,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_156.2_m_2907977582
84500.0,84.5,"Санкт-Петербург, Кожевенная линия, 34",59.9229564,30.2442979,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_84.5_m_2762836805
55000.0,50.0,"Санкт-Петербург, Богатырский проспект, 66к1",60.0065532,30.1986593,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_50_m_2801058498
57000.0,57.0,"Санкт-Петербург, Транспортный пер., 1",59.9207462,30.3563134,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_57_m_2865635457
75000.0,81.5,"Санкт-Петербург, Ириновский проспект, 34",59.9602315,30.4819489,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_81.5_m_2981069048
5000.0,5.0,"Санкт-Петербург, Уральская ул., 13И",59.9554195,30.2364338,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/rabochee_mesto_s_yur._adresom_5_m_2090831877
115200.0,96.0,"Санкт-Петербург, ул. Химиков, 28АС",59.9662251,30.4703115,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_96_m2_ot_sobstvennika_2995011325
24000.0,15.0,"Санкт-Петербург, Садовая ул., 35",59.9278604,30.3199827,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_15_m_832195929
65000.0,49.0,"Санкт-Петербург, Опочинина ул., 27",59.9328567,30.2382659,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_49_m_2273706346
5000.0,5.0,"Санкт-Петербург, Железноводская ул., 32",59.9519506,30.24970688268643,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/rabochee_mesto_s_yur._adresom_5_m_2346285859
1620000.0,900.0,"Санкт-Петербург, Плесецкая ул., 8к1",60.0322054,30.2117302,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/torgovaya_ploschad_900_m_2868469761
107000.0,80.0,"Санкт-Петербург, ул. Савушкина, 143к1",59.9895628,30.2025055,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/arenda_pomescheniya_ryadom_s_metro_80m2_2662172130
19500.0,23.0,"Санкт-Петербург, Сестрорецкая улица, 5",59.9870259,30.2902866,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_23_m_2629064199
15000.0,15.0,"Санкт-Петербург, Полюстровский проспект, 59Ф",59.9731864,30.3793188,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_15_m_2453543388
3510000.0,4500.0,"Санкт-Петербург, Пулковское ш., 43к1",59.7885839,30.32126359428572,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sklad_4500_m_2473564660
215645.0,253.7,"Санкт-Петербург, Придорожная аллея, 10",60.0580679,30.35054668943852,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/avtoservis_proizvodstvo_253.7_m_2381955727
189000.0,69.0,"Санкт-Петербург, Садовая ул., 54",60.0993388,30.20144435,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_69_m_3005375762
350000.0,66.0,"Санкт-Петербург, проспект Большевиков, 21",59.9056231,30.482591,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/66m_superprohodnoe_u_m.ulitsa_dybenko_2338335109
133000.0,140.0,"Санкт-Петербург, Краснопутиловская ул., 46к8",59.86655195,30.28717820080422,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/ofis_140_m_3170588870
211500.0,70.5,"Санкт-Петербург, проспект Косыгина, 26",59.9455102,30.4857717,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/torgovaya_ploschad_70.5_m_3060689827
190000.0,380.0,"Санкт-Петербург, Пионерская ул., 53Ж",59.9638237,30.2753792,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/sdam_pomeschenie_svobodnogo_naznacheniya_380_m_2999852025
120000.0,257.7,"Санкт-Петербург, Кожевенная линия, 34",59.9229564,30.2442979,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/proizvodstvo_257.7_m_2890982183
10000.0,29.0,"Санкт-Петербург, Сортировочная-Московская ул., 9",59.8681167,30.427446974373204,https://www.avito.ru/sankt-peterburg/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_29_m_2779582987
